Shipment_ID,Route,Carrier,Cargo_Type,Season,Planned_Duration_hr,Actual_Duration_hr,Delay_hr,Route_Deviation_km,Avg_Speed_kmh,Distance_km,Fuel_Consumed_L,Fuel_per_100km,Border_Crossing,Border_Delay_hr,Planned_Stops,Actual_Stops,Cargo_Temp_C,Cargo_Humidity_pct,Shipment_Weight_kg,Declared_Value_USD,Hard_Braking_Events,Speeding_Events,Idle_Time_hr,Maint_Days_Since
1204,Almaty-Tashkent,SteppeLog,Food,Spring,10.0,14.75,4.75,12.2,46.8,690,203.8,29.54,1,3.06,3,3,2.1,58.8,8741,84351,5,2,1.38,74
1205,Almaty-Bishkek,SilkFreight,Electronics,Spring,4.0,7.27,3.27,0.0,33.0,240,67.6,28.17,1,1.9,2,2,19.0,48.3,6497,38409,4,2,1.48,56
1206,Aktau-Atyrau,KazTrans,Industrial,Spring,7.0,7.58,0.58,7.9,63.3,480,136.6,28.46,0,0.0,3,3,16.4,42.8,10216,274348,4,2,2.28,35
1207,Shymkent-Taraz,EuroAsia Cargo,Industrial,Winter,3.0,3.79,0.79,21.2,52.8,200,52.7,26.33,0,0.0,3,3,15.0,54.2,5096,127494,2,1,1.36,83
1208,Almaty-Tashkent,KazTrans,Pharma,Winter,10.0,13.81,3.81,28.3,50.0,690,189.1,27.4,1,1.92,3,4,4.2,54.1,8863,355146,4,1,0.0,22
1209,Astana-Novosibirsk,SteppeLog,FMCG,Autumn,18.0,36.0,18.0,16.7,39.7,1430,421.7,29.49,1,2.63,3,2,22.6,52.4,9685,340550,15,1,5.78,103
1210,Astana-Omsk,SilkFreight,FMCG,Autumn,10.0,14.69,4.69,28.6,51.7,760,204.4,26.89,1,2.81,3,3,16.6,50.6,8088,222521,1,2,1.83,65
1211,Shymkent-Taraz,SilkFreight,Automotive,Summer,3.0,3.89,0.89,22.4,51.4,200,59.5,29.73,0,0.0,3,4,22.9,39.1,6511,298552,2,1,1.36,44
1212,Almaty-Astana,SilkFreight,FMCG,Spring,14.0,15.85,1.85,35.1,69.4,1100,289.6,26.32,0,0.0,2,2,17.8,53.5,6801,219837,1,1,0.28,7
1213,Astana-Omsk,KazTrans,Automotive,Spring,10.0,14.71,4.71,33.2,51.7,760,209.6,27.58,1,2.65,1,1,19.6,55.2,7709,310315,2,5,0.64,78
1214,Aktau-Atyrau,TransCentral,Pharma,Summer,7.0,29.97,22.97,33.0,16.0,480,142.8,29.76,1,17.82,3,2,18.1,38.3,9172,316323,3,1,0.32,74
1215,Astana-Novosibirsk,TransCentral,Automotive,Spring,18.0,22.24,4.24,27.0,64.3,1430,412.0,28.81,1,2.76,3,3,14.0,48.3,4313,24414,1,1,0.85,26
1216,Astana-Novosibirsk,SilkFreight,FMCG,Spring,18.0,23.66,5.66,23.2,60.4,1430,423.8,29.63,1,2.76,2,2,16.5,41.5,10214,88117,4,2,0.85,35
1217,Almaty-Tashkent,SilkFreight,Automotive,Summer,10.0,14.43,4.43,15.6,47.8,690,285.9,41.43,1,2.89,1,3,18.4,46.0,25226,262967,13,1,1.45,13
1218,Almaty-Astana,SteppeLog,Automotive,Summer,14.0,15.04,1.04,34.3,73.1,1100,327.8,29.8,0,0.0,3,3,17.6,55.8,11662,753300,0,2,0.52,17
1219,Almaty-Astana,EuroAsia Cargo,Electronics,Summer,14.0,15.88,1.88,19.8,69.3,1100,316.0,28.73,0,0.0,1,1,20.0,44.3,11342,901719,2,0,0.99,27
1220,Astana-Omsk,TransCentral,Pharma,Winter,10.0,6.4,-3.6,21.8,118.7,760,197.1,25.94,1,2.83,3,2,16.9,56.4,7327,235014,22,29,0.62,73
1221,Shymkent-Taraz,EuroAsia Cargo,Electronics,Summer,3.0,3.49,0.49,24.1,57.3,200,58.7,29.33,0,0.0,2,2,17.4,68.9,9863,190967,3,1,1.16,23
1222,Almaty-Tashkent,EuroAsia Cargo,FMCG,Spring,10.0,17.05,7.05,14.8,40.5,690,198.5,28.77,1,4.34,1,1,17.4,66.1,7528,90679,6,3,1.3,13
1223,Almaty-Astana,KazTrans,Food,Winter,14.0,15.86,1.86,35.1,69.4,1100,262.4,23.85,0,0.0,1,1,3.5,39.1,12117,453995,3,2,1.97,28
1224,Almaty-Astana,SilkFreight,Automotive,Winter,14.0,17.88,3.88,28.9,61.5,1100,319.0,29.0,0,0.0,3,4,20.5,57.0,6850,425246,4,5,0.47,29
1225,Astana-Omsk,EuroAsia Cargo,FMCG,Winter,10.0,14.81,4.81,19.9,51.3,760,222.6,29.29,1,2.18,2,2,18.7,51.5,7640,323658,7,2,0.44,7
1226,Almaty-Astana,TransCentral,FMCG,Spring,14.0,15.31,1.31,37.7,71.8,1100,343.1,31.19,0,0.0,1,1,20.4,35.4,5272,316864,5,1,0.43,3
1227,Aktobe-Atyrau,TransCentral,Pharma,Winter,8.0,10.37,2.37,12.3,54.0,560,150.4,26.87,0,0.0,1,1,3.5,48.2,10315,296076,5,1,1.14,39
1228,Almaty-Astana,KazTrans,Pharma,Summer,14.0,15.94,1.94,16.5,69.0,1100,328.6,29.87,0,0.0,1,1,3.8,47.2,11318,665771,3,2,0.0,71
1229,Aktobe-Atyrau,TransCentral,Industrial,Spring,8.0,10.08,2.08,0.0,55.6,560,129.1,23.05,0,0.0,1,1,19.4,39.0,500,34882,2,1,1.76,76
1230,Astana-Novosibirsk,SteppeLog,Electronics,Summer,18.0,23.48,5.48,32.8,60.9,1430,394.3,27.57,1,4.18,3,3,18.4,48.3,4493,303193,5,8,1.49,65
1231,Shymkent-Taraz,SilkFreight,Pharma,Spring,3.0,3.49,0.49,2.9,57.3,200,50.5,25.27,0,0.0,2,2,6.9,51.3,8312,242536,5,1,0.92,42
1232,Aktau-Atyrau,TransCentral,Automotive,Summer,7.0,8.27,1.27,21.7,58.0,480,115.1,23.99,0,0.0,1,2,14.9,52.6,7404,282292,2,1,1.1,78
1233,Almaty-Astana,SilkFreight,FMCG,Autumn,14.0,15.76,1.76,19.3,69.8,1100,301.8,27.44,0,0.0,1,1,18.7,44.0,9943,321632,2,3,1.35,81
1234,Almaty-Astana,KazTrans,Pharma,Autumn,14.0,14.17,0.17,13.0,77.6,1100,310.8,28.26,0,0.0,2,2,3.3,55.6,4918,111792,2,3,1.87,85
1235,Astana-Omsk,SilkFreight,Industrial,Autumn,10.0,16.22,6.22,17.1,46.9,760,204.2,26.87,1,3.59,1,2,22.0,38.9,6215,377420,4,2,1.39,53
1236,Almaty-Tashkent,KazTrans,Electronics,Summer,10.0,12.49,2.49,30.8,55.2,690,194.3,28.16,1,1.59,3,3,17.4,55.1,11864,584823,7,2,1.08,34
1237,Almaty-Astana,TransCentral,Electronics,Spring,14.0,15.66,1.66,21.2,70.3,1100,349.5,31.77,0,0.0,1,2,20.0,43.7,7822,120432,4,3,0.87,52
1238,Almaty-Bishkek,EuroAsia Cargo,Automotive,Winter,4.0,8.38,4.38,13.2,28.6,240,79.8,33.25,1,3.03,3,4,17.8,47.8,7907,484801,1,5,1.24,12
1239,Aktau-Atyrau,SilkFreight,Electronics,Winter,7.0,4.16,-2.84,33.2,115.4,480,134.4,27.99,0,0.0,2,2,22.1,58.4,6559,254321,24,33,1.48,81
1240,Aktobe-Atyrau,EuroAsia Cargo,FMCG,Spring,8.0,8.64,0.64,31.7,64.8,560,147.7,26.37,0,0.0,1,1,24.0,56.5,6241,443770,3,4,1.57,20
1241,Astana-Novosibirsk,TransCentral,Food,Winter,18.0,26.51,8.51,13.0,53.9,1430,430.9,30.13,1,3.15,2,2,6.1,57.6,9567,561357,5,0,0.86,88
1242,Shymkent-Taraz,SteppeLog,Electronics,Summer,3.0,3.14,0.14,6.1,63.6,200,50.7,25.35,0,0.0,2,2,19.4,56.0,9797,421648,2,2,1.67,0
1243,Almaty-Bishkek,SilkFreight,Industrial,Autumn,4.0,9.75,5.75,0.0,24.6,240,71.4,29.75,1,4.44,2,2,17.6,66.3,5697,257364,3,2,0.49,80
1244,Shymkent-Taraz,EuroAsia Cargo,Pharma,Summer,3.0,3.04,0.04,19.4,65.9,200,53.7,26.87,0,0.0,1,1,3.0,55.6,10981,592827,2,1,1.47,45
1245,Almaty-Bishkek,TransCentral,Electronics,Summer,4.0,9.79,5.79,16.1,24.5,240,72.3,30.14,1,4.8,3,4,22.7,54.9,11493,543153,4,0,1.95,22
1246,Astana-Omsk,EuroAsia Cargo,FMCG,Winter,10.0,16.26,6.26,17.7,46.8,760,215.4,28.34,1,2.62,2,2,17.9,55.2,4604,53144,4,4,1.38,3
1247,Almaty-Astana,SilkFreight,Industrial,Autumn,14.0,15.11,1.11,8.0,72.8,1100,353.8,32.17,0,0.0,1,1,19.1,49.1,8062,637551,5,1,1.63,21
1248,Almaty-Astana,SilkFreight,Food,Autumn,14.0,15.81,1.81,25.9,69.6,1100,277.7,25.24,0,0.0,1,2,3.9,47.1,9230,366337,2,1,1.52,11
1249,Aktau-Atyrau,TransCentral,Food,Summer,7.0,8.27,1.27,25.6,58.1,480,137.8,28.71,0,0.0,2,2,4.0,48.8,10030,601149,3,2,1.48,23
1250,Aktobe-Atyrau,SteppeLog,Industrial,Spring,8.0,8.89,0.89,13.2,63.0,560,132.3,23.63,0,0.0,2,2,15.1,34.6,8249,487566,3,3,1.17,29
1251,Almaty-Astana,EuroAsia Cargo,FMCG,Winter,14.0,17.28,3.28,35.4,63.7,1100,359.1,32.65,0,0.0,1,1,16.3,65.8,10199,635546,4,3,0.92,39
1252,Almaty-Astana,TransCentral,Pharma,Autumn,14.0,14.79,0.79,24.1,74.4,1100,315.4,28.67,0,0.0,1,1,6.7,47.3,6686,125348,5,2,1.37,53
1253,Astana-Novosibirsk,EuroAsia Cargo,FMCG,Winter,18.0,24.38,6.38,17.0,58.7,1430,421.0,29.44,1,2.23,2,2,20.2,50.1,10005,501093,1,2,1.24,4
1254,Almaty-Astana,SilkFreight,Food,Summer,14.0,16.32,2.32,9.5,67.4,1100,317.9,28.9,0,0.0,1,1,2.5,59.8,7752,391095,4,3,0.65,42
1255,Astana-Novosibirsk,SteppeLog,Food,Summer,18.0,22.19,4.19,7.2,64.4,1430,408.3,28.55,1,2.77,1,1,2.3,65.2,4478,51013,4,1,1.03,16
1256,Astana-Omsk,SteppeLog,Automotive,Summer,10.0,14.84,4.84,40.0,51.2,760,213.9,28.15,1,4.49,2,2,19.7,56.9,10034,182065,2,1,1.22,43
1257,Almaty-Astana,TransCentral,Automotive,Autumn,14.0,15.07,1.07,14.1,73.0,1100,339.0,30.82,0,0.0,2,2,22.2,63.6,8345,501703,4,5,0.9,41
1258,Almaty-Astana,KazTrans,Pharma,Autumn,14.0,16.32,2.32,0.0,67.4,1100,289.6,26.33,0,0.0,2,2,4.9,53.4,8146,252247,1,1,0.53,31
1259,Shymkent-Taraz,EuroAsia Cargo,FMCG,Summer,3.0,3.31,0.31,9.5,60.4,200,47.4,23.68,0,0.0,1,2,21.7,51.7,9800,383676,6,3,0.77,63
1260,Almaty-Astana,TransCentral,Automotive,Spring,14.0,14.96,0.96,7.2,73.5,1100,348.0,31.64,0,0.0,2,3,22.0,58.5,7752,366585,2,2,0.92,64
1261,Astana-Omsk,EuroAsia Cargo,Automotive,Spring,10.0,13.54,3.54,18.7,56.1,760,218.1,28.69,1,2.68,1,1,18.7,54.6,8300,353785,3,0,1.47,6
1262,Almaty-Astana,EuroAsia Cargo,FMCG,Spring,14.0,14.92,0.92,15.6,73.7,1100,325.7,29.61,0,0.0,1,2,17.3,34.3,6430,35275,3,2,0.64,29
1263,Almaty-Bishkek,TransCentral,Automotive,Spring,4.0,6.8,2.8,27.4,35.3,240,74.7,31.12,1,2.59,2,2,14.4,55.0,8153,66102,4,1,0.84,51
1264,Astana-Novosibirsk,SilkFreight,Automotive,Summer,18.0,24.13,6.13,5.7,59.3,1430,395.3,27.64,1,3.88,3,3,17.5,68.9,7986,98474,5,3,1.93,84
1265,Almaty-Bishkek,KazTrans,Pharma,Autumn,4.0,8.12,4.12,10.6,29.5,240,82.7,34.48,1,2.78,2,2,4.7,58.8,9028,372023,5,0,1.02,18
1266,Almaty-Astana,SteppeLog,Automotive,Winter,14.0,24.58,10.58,337.7,44.8,1100,296.3,26.94,0,0.0,3,7,19.3,61.1,9939,236412,4,1,7.89,15
1267,Aktobe-Atyrau,KazTrans,Food,Autumn,8.0,9.73,1.73,6.7,57.6,560,153.8,27.47,0,0.0,1,1,1.3,41.5,8767,63999,0,2,1.25,49
1268,Aktobe-Atyrau,KazTrans,Industrial,Summer,8.0,8.88,0.88,20.7,63.0,560,152.2,27.18,0,0.0,1,2,15.7,64.5,10949,318526,2,0,1.23,53
1269,Almaty-Bishkek,TransCentral,Pharma,Summer,4.0,9.22,5.22,38.4,26.0,240,78.7,32.78,1,4.27,2,2,6.4,45.8,9218,144726,5,3,1.56,3
1270,Astana-Novosibirsk,EuroAsia Cargo,Food,Summer,18.0,20.78,2.78,18.6,68.8,1430,466.5,32.62,1,2.25,1,1,4.3,49.6,1295,58149,3,2,1.9,89
1271,Almaty-Astana,SteppeLog,Electronics,Spring,14.0,14.06,0.06,13.6,78.2,1100,314.5,28.59,0,0.0,1,1,20.8,39.0,8847,59110,4,0,0.85,58
1272,Astana-Novosibirsk,TransCentral,Industrial,Summer,18.0,24.36,6.36,3.6,58.7,1430,412.7,28.86,1,4.98,1,1,23.2,51.1,14269,554949,5,1,1.51,24
1273,Almaty-Tashkent,SilkFreight,Automotive,Spring,10.0,12.42,2.42,11.7,55.5,690,186.5,27.03,1,0.8,1,1,18.5,36.0,8442,58032,0,3,1.24,88
1274,Astana-Novosibirsk,SilkFreight,Industrial,Autumn,18.0,21.75,3.75,0.5,65.8,1430,468.8,32.78,1,2.22,1,1,14.3,44.4,5497,296093,0,1,1.7,30
1275,Aktau-Atyrau,SilkFreight,FMCG,Winter,7.0,4.69,-2.31,17.1,102.4,480,138.6,28.88,0,0.0,3,3,15.5,48.4,6886,139178,30,18,1.21,23
1276,Aktobe-Atyrau,TransCentral,Electronics,Summer,8.0,8.87,0.87,1.5,63.1,560,163.1,29.13,0,0.0,1,2,18.0,51.3,5031,260769,3,3,1.3,12
1277,Astana-Omsk,KazTrans,Pharma,Spring,10.0,15.37,5.37,20.6,49.4,760,212.2,27.92,1,3.86,3,3,5.6,45.2,7754,533066,3,4,0.21,79
1278,Astana-Novosibirsk,SilkFreight,Food,Spring,18.0,22.99,4.99,0.4,62.2,1430,410.2,28.69,1,3.92,2,2,2.8,50.5,6480,68639,3,4,2.18,62
1279,Almaty-Tashkent,TransCentral,Automotive,Autumn,10.0,12.11,2.11,18.8,57.0,690,186.1,26.97,1,1.5,3,3,16.7,50.3,8441,479078,3,2,1.01,27
1280,Almaty-Tashkent,EuroAsia Cargo,Food,Autumn,10.0,13.43,3.43,27.2,51.4,690,183.9,26.65,1,1.66,3,4,6.2,49.2,11942,687295,5,0,0.96,47
1281,Almaty-Astana,SteppeLog,Food,Autumn,14.0,16.83,2.83,16.1,65.4,1100,312.7,28.43,0,0.0,2,2,2.2,62.7,7373,162757,1,3,1.26,64
1282,Aktobe-Atyrau,SteppeLog,Electronics,Autumn,8.0,9.65,1.65,10.0,58.0,560,148.6,26.53,0,0.0,3,3,18.9,60.3,13310,169052,3,1,1.33,79
1283,Aktobe-Atyrau,SilkFreight,FMCG,Autumn,8.0,8.91,0.91,21.6,62.8,560,125.8,22.47,0,0.0,2,2,19.0,45.2,14291,1017988,1,1,0.58,18
1284,Almaty-Tashkent,TransCentral,Pharma,Autumn,10.0,13.12,3.12,27.6,52.6,690,208.1,30.16,1,2.14,3,3,3.9,42.4,8691,634961,2,1,1.28,0
1285,Astana-Omsk,KazTrans,Electronics,Spring,10.0,15.44,5.44,1.7,49.2,760,202.4,26.63,1,3.51,3,4,16.3,57.2,14763,164261,4,2,0.67,2
1286,Almaty-Tashkent,TransCentral,Automotive,Winter,10.0,15.1,5.1,23.0,45.7,690,198.4,28.75,1,2.73,3,3,24.4,61.1,16167,170229,5,3,0.66,69
1287,Astana-Novosibirsk,SilkFreight,Industrial,Spring,18.0,24.41,6.41,23.4,58.6,1430,377.0,26.36,1,5.41,1,1,17.9,47.7,10748,551631,4,3,1.41,66
1288,Almaty-Astana,TransCentral,Industrial,Winter,14.0,15.85,1.85,15.4,69.4,1100,315.9,28.72,0,0.0,2,2,18.1,52.4,9280,587718,4,3,1.32,14
1289,Aktobe-Atyrau,SilkFreight,Food,Spring,8.0,8.71,0.71,10.2,64.3,560,123.2,22.0,0,0.0,2,2,0.4,50.2,4942,69075,2,4,0.7,82
1290,Almaty-Bishkek,EuroAsia Cargo,Industrial,Summer,4.0,8.29,4.29,10.7,28.9,240,72.0,30.01,1,2.45,1,1,16.2,44.9,9204,671352,6,2,1.96,81
1291,Almaty-Tashkent,SilkFreight,Pharma,Autumn,10.0,10.5,0.5,17.5,65.7,690,185.2,26.84,1,0.5,1,1,2.2,49.1,14630,1154900,6,0,0.7,37
1292,Astana-Omsk,TransCentral,Food,Autumn,10.0,17.04,7.04,21.7,44.6,760,201.8,26.56,1,4.62,1,2,4.2,50.0,7914,427305,3,1,1.44,24
1293,Astana-Omsk,EuroAsia Cargo,Food,Summer,10.0,11.11,1.11,29.8,68.4,760,210.0,27.63,1,0.5,1,1,3.7,39.7,8197,107167,3,0,0.0,39
1294,Astana-Novosibirsk,SteppeLog,Food,Winter,18.0,23.06,5.06,3.9,62.0,1430,391.7,27.39,1,2.37,1,1,6.4,47.2,8586,565558,4,0,0.41,86
1295,Almaty-Astana,EuroAsia Cargo,FMCG,Winter,14.0,16.96,2.96,14.4,64.9,1100,283.0,25.73,0,0.0,1,2,18.7,52.3,7323,95723,4,0,2.24,1
1296,Almaty-Bishkek,SteppeLog,Food,Summer,4.0,9.31,5.31,9.7,25.8,240,71.3,29.71,1,4.19,3,4,5.4,51.3,8329,601325,2,1,0.77,23
1297,Almaty-Tashkent,TransCentral,Food,Autumn,10.0,14.63,4.63,20.5,47.2,690,197.2,28.59,1,3.92,3,3,2.2,60.9,13833,176885,1,1,0.0,86
1298,Almaty-Tashkent,SilkFreight,Food,Summer,10.0,13.28,3.28,20.2,52.0,690,193.7,28.08,1,2.09,2,2,3.9,50.7,9136,411333,3,0,0.14,5
1299,Almaty-Tashkent,KazTrans,Pharma,Spring,10.0,16.24,6.24,219.1,42.5,690,160.6,23.28,1,2.79,2,5,20.3,57.6,8460,410192,4,2,3.5,78
1300,Almaty-Astana,SilkFreight,Electronics,Autumn,14.0,17.08,3.08,40.7,64.4,1100,293.6,26.69,0,0.0,3,3,18.2,52.9,9837,460205,5,2,0.74,70
1301,Astana-Omsk,TransCentral,Pharma,Autumn,10.0,14.35,4.35,7.3,53.0,760,220.1,28.95,1,3.36,2,3,22.4,92.6,7487,179283,0,3,1.17,68
1302,Almaty-Astana,TransCentral,Food,Spring,14.0,16.67,2.67,3.9,66.0,1100,323.4,29.4,0,0.0,1,2,2.4,54.8,12708,195415,1,1,0.77,48
1303,Aktobe-Atyrau,TransCentral,Industrial,Spring,8.0,9.96,1.96,1.0,56.2,560,128.1,22.87,0,0.0,1,2,19.6,58.9,8535,638086,4,3,1.41,59
1304,Almaty-Tashkent,EuroAsia Cargo,FMCG,Autumn,10.0,13.94,3.94,40.5,49.5,690,197.3,28.6,1,2.99,1,1,20.5,45.6,6257,227364,4,1,0.69,66
1305,Shymkent-Taraz,EuroAsia Cargo,Food,Autumn,3.0,3.6,0.6,18.5,55.5,200,61.2,30.59,0,0.0,2,2,5.3,59.0,6747,368178,4,1,1.54,40
1306,Aktau-Atyrau,SteppeLog,Pharma,Summer,7.0,8.01,1.01,17.3,60.0,480,126.5,26.36,0,0.0,1,1,1.7,51.8,9550,75064,6,4,0.53,52
1307,Almaty-Astana,TransCentral,FMCG,Summer,14.0,15.55,1.55,19.6,70.7,1100,289.0,26.27,0,0.0,1,1,17.4,53.0,8065,55625,6,4,2.01,17
1308,Astana-Omsk,KazTrans,Electronics,Winter,10.0,14.33,4.33,4.7,53.0,760,225.4,29.65,1,1.43,3,3,16.2,45.1,14256,695823,4,2,0.51,81
1309,Astana-Novosibirsk,KazTrans,Industrial,Spring,18.0,38.73,20.73,38.0,36.9,1430,405.6,28.36,1,21.65,2,1,19.2,53.4,5927,88880,5,2,1.72,44
1310,Almaty-Astana,SilkFreight,Pharma,Spring,14.0,15.02,1.02,23.6,73.3,1100,331.4,30.13,0,0.0,2,2,4.0,49.3,7686,58195,3,3,1.69,25
1311,Aktobe-Atyrau,SteppeLog,Food,Summer,8.0,9.4,1.4,34.8,59.6,560,152.0,27.14,0,0.0,1,1,3.9,46.5,7744,112644,2,0,0.78,64
1312,Almaty-Bishkek,SteppeLog,Industrial,Summer,4.0,9.24,5.24,16.4,26.0,240,65.9,27.46,1,3.67,3,4,21.6,61.3,11099,348680,2,0,1.48,70
1313,Aktobe-Atyrau,SilkFreight,Industrial,Spring,8.0,8.95,0.95,18.0,62.6,560,149.6,26.71,0,0.0,3,3,18.3,47.6,9152,173380,3,1,0.68,35
1314,Almaty-Bishkek,SilkFreight,FMCG,Summer,4.0,9.31,5.31,21.5,25.8,240,74.0,30.84,1,4.23,1,1,15.9,43.0,3110,111687,1,2,2.1,43
1315,Shymkent-Taraz,SteppeLog,Food,Autumn,3.0,4.47,1.47,22.5,44.8,200,56.9,28.44,0,0.0,1,2,3.1,37.3,10734,126718,4,2,1.11,37
1316,Almaty-Astana,KazTrans,Electronics,Winter,14.0,16.51,2.51,9.4,66.6,1100,331.9,30.18,0,0.0,3,3,15.9,57.9,9185,633108,2,3,2.34,33
1317,Shymkent-Taraz,SteppeLog,FMCG,Summer,3.0,4.44,1.44,0.0,45.1,200,59.4,29.68,0,0.0,3,3,15.7,55.8,8137,306399,6,1,0.71,34
1318,Almaty-Tashkent,SilkFreight,Pharma,Winter,10.0,15.39,5.39,32.6,44.8,690,173.5,25.15,1,3.49,1,1,5.8,65.9,8300,586934,4,3,0.0,89
1319,Astana-Novosibirsk,EuroAsia Cargo,Industrial,Spring,18.0,22.83,4.83,20.0,62.6,1430,346.9,24.26,1,3.98,1,2,12.0,46.0,10665,815175,2,2,1.77,86
1320,Almaty-Astana,KazTrans,Pharma,Summer,14.0,16.74,2.74,20.1,65.7,1100,333.1,30.28,0,0.0,1,1,5.1,56.2,3254,63326,8,1,2.19,76
1321,Almaty-Bishkek,EuroAsia Cargo,Industrial,Winter,4.0,9.4,5.4,25.6,25.5,240,84.5,35.22,1,4.26,2,2,17.3,39.4,9443,537163,2,1,1.06,30
1322,Almaty-Tashkent,SteppeLog,Automotive,Summer,10.0,12.84,2.84,9.0,53.7,690,184.5,26.74,1,1.86,1,1,21.7,49.2,7196,226068,0,3,0.75,89
1323,Almaty-Tashkent,SteppeLog,FMCG,Autumn,10.0,13.0,3.0,17.2,53.1,690,193.9,28.1,1,1.34,2,2,20.7,55.6,10516,461363,3,0,0.56,48
1324,Aktobe-Atyrau,TransCentral,Food,Autumn,8.0,9.83,1.83,24.4,57.0,560,134.8,24.07,0,0.0,1,2,2.7,41.4,11171,397769,4,1,0.24,23
1325,Astana-Novosibirsk,EuroAsia Cargo,FMCG,Summer,18.0,23.57,5.57,32.8,60.7,1430,353.0,24.69,1,2.91,2,2,22.7,46.2,6176,304167,5,1,1.62,27
1326,Almaty-Astana,SilkFreight,Automotive,Winter,14.0,17.73,3.73,11.5,62.1,1100,355.6,32.33,0,0.0,3,4,22.7,43.6,11277,251716,3,2,0.79,63
1327,Aktobe-Atyrau,EuroAsia Cargo,FMCG,Spring,8.0,8.58,0.58,17.4,65.2,560,149.6,26.72,0,0.0,1,1,18.5,46.1,7682,297095,1,2,1.6,56
1328,Almaty-Bishkek,SteppeLog,FMCG,Spring,4.0,8.07,4.07,0.0,29.7,240,75.8,31.58,1,3.15,2,3,16.0,62.5,3027,168515,6,2,0.86,68
1329,Astana-Novosibirsk,SilkFreight,Electronics,Winter,18.0,23.2,5.2,3.6,61.6,1430,381.0,26.65,1,0.7,2,3,17.0,50.7,7254,384030,3,3,1.87,29
1330,Astana-Omsk,KazTrans,Food,Summer,10.0,14.23,4.23,14.7,53.4,760,221.4,29.13,1,3.42,3,3,2.6,43.3,8105,575459,3,0,0.41,78
1331,Astana-Novosibirsk,SteppeLog,Food,Winter,18.0,27.66,9.66,19.5,51.7,1430,461.8,32.3,1,3.14,3,3,2.2,56.3,11141,207615,3,4,1.29,35
1332,Shymkent-Taraz,KazTrans,Electronics,Spring,3.0,3.71,0.71,0.0,53.9,200,66.6,33.31,0,0.0,2,2,15.7,44.9,9077,689315,3,0,0.0,50
1333,Almaty-Tashkent,EuroAsia Cargo,FMCG,Winter,10.0,15.75,5.75,19.6,43.8,690,236.8,34.32,1,1.53,2,2,20.1,62.8,7784,389966,1,3,1.02,80
1334,Astana-Novosibirsk,SteppeLog,Electronics,Spring,18.0,21.51,3.51,0.0,66.5,1430,420.6,29.41,1,2.31,1,1,18.6,31.5,13205,411860,2,0,0.46,44
1335,Almaty-Astana,TransCentral,Electronics,Winter,14.0,18.18,4.18,19.9,60.5,1100,315.4,28.68,0,0.0,3,3,21.2,53.7,8103,512423,5,2,1.56,33
1336,Aktobe-Atyrau,EuroAsia Cargo,Electronics,Autumn,8.0,9.06,1.06,31.3,61.8,560,265.2,47.35,0,0.0,1,1,17.4,63.2,22209,221534,14,2,1.07,2
1337,Almaty-Tashkent,KazTrans,Pharma,Spring,10.0,12.54,2.54,6.9,55.0,690,189.6,27.47,1,1.59,2,2,6.9,42.3,8798,343665,3,1,1.2,11
1338,Almaty-Bishkek,EuroAsia Cargo,Industrial,Autumn,4.0,7.4,3.4,11.3,32.4,240,77.3,32.19,1,2.69,3,3,19.6,48.9,7617,465550,1,3,0.33,73
1339,Astana-Novosibirsk,SteppeLog,Industrial,Summer,18.0,24.42,6.42,4.9,58.6,1430,438.2,30.64,1,5.01,1,2,16.5,53.3,9466,611876,3,3,1.73,1
1340,Astana-Novosibirsk,EuroAsia Cargo,Electronics,Summer,18.0,22.97,4.97,18.4,62.3,1430,403.2,28.19,1,4.48,2,2,17.6,67.4,13352,416540,6,1,1.21,2
1341,Shymkent-Taraz,KazTrans,Electronics,Summer,3.0,3.36,0.36,23.9,59.6,200,59.8,29.9,0,0.0,2,2,21.7,50.4,8077,405695,5,2,0.56,75
1342,Almaty-Astana,KazTrans,Pharma,Spring,14.0,15.83,1.83,24.7,69.5,1100,332.8,30.26,0,0.0,3,3,3.8,52.9,5360,56543,4,2,1.11,35
1343,Almaty-Bishkek,KazTrans,Industrial,Summer,4.0,8.24,4.24,21.7,29.1,240,81.5,33.96,1,3.14,2,3,16.8,57.2,8577,164654,4,1,1.37,74
1344,Aktau-Atyrau,KazTrans,FMCG,Summer,7.0,7.03,0.03,7.7,68.2,480,137.2,28.59,0,0.0,2,2,17.2,42.5,6707,482423,2,2,2.05,54
1345,Almaty-Astana,KazTrans,Automotive,Summer,14.0,15.64,1.64,13.5,70.3,1100,346.1,31.46,0,0.0,2,2,19.7,42.3,8839,267954,4,1,1.19,88
1346,Astana-Novosibirsk,EuroAsia Cargo,FMCG,Spring,18.0,22.6,4.6,26.9,63.3,1430,401.5,28.08,1,2.94,1,1,18.8,53.7,13338,829088,3,3,1.06,56
1347,Almaty-Tashkent,KazTrans,FMCG,Autumn,10.0,13.37,3.37,20.2,51.6,690,191.0,27.69,1,2.63,2,2,18.7,37.2,10982,503587,5,3,1.36,12
1348,Aktobe-Atyrau,SilkFreight,Automotive,Spring,8.0,9.62,1.62,1.1,58.2,560,152.8,27.28,0,0.0,3,3,13.2,50.8,9709,97993,3,2,1.33,52
1349,Almaty-Bishkek,KazTrans,Automotive,Winter,4.0,9.75,5.75,37.8,24.6,240,69.0,28.75,1,3.85,3,3,23.1,57.4,8626,476330,2,2,0.93,32
